PanoramaId,n_cameras_median,attached_street_median,attached_building_median,attached_unknown_median,type_dome_median,type_bullet_median,type_unknown_median,n_cameras_agreement,attached_street_agreement,attached_building_agreement,attached_unknown_agreement,type_dome_agreement,type_bullet_agreement,type_unknown_agreement,Lat,Long,geometry_pano,BoroName,URL,ImageDate
LYwqIlPLZIi2UUueFEcUMQ,1,1,0,0,1,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,40.82756710162443,-73.86717080160773,POINT (-73.86717080160773 40.82756710162443),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=LYwqIlPLZIi2UUueFEcUMQ,2019-09
LZ3TIumG8L8gw26vddpnig,1,0,1,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.70489668490627,-73.96757162889628,POINT (-73.96757162889628 40.70489668490627),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=LZ3TIumG8L8gw26vddpnig,2020-11
LZ5Pau3qz6dLL-oIzFINoQ,3,0,3,0,0,0,0,Unanimous,2 vs 1,2 vs 1,Unanimous,2 vs 1,2 vs 1,Unanimous,40.81784883836301,-73.90487327146455,POINT (-73.90487327146455 40.81784883836301),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=LZ5Pau3qz6dLL-oIzFINoQ,2019-08
LZ6VysX4X0d4PvmKaG30uQ,0,0,0,0,0,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,Unanimous,2 vs 1,Unanimous,40.68974122098909,-73.97709416872071,POINT (-73.97709416872071 40.68974122098909),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=LZ6VysX4X0d4PvmKaG30uQ,2020-11
LZ8FFFt5T6D0DEA9AlQ81g,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.68502786966342,-73.75586142961473,POINT (-73.75586142961473 40.68502786966342),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LZ8FFFt5T6D0DEA9AlQ81g,2013-09
LZ9jFmcxsKQ0xMD0OEHFtQ,1,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,2 vs 1,Unanimous,Unanimous,Unanimous,40.75056817075367,-73.78134032840602,POINT (-73.78134032840602 40.75056817075367),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LZ9jFmcxsKQ0xMD0OEHFtQ,2019-06
LZSxfYNO7KVi_fysXCcDBA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.59474169000931,-74.07621338908136,POINT (-74.07621338908136 40.59474169000931),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=LZSxfYNO7KVi_fysXCcDBA,2018-06
LZVu_ti-ne6kZxlj_9a0Cw,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.67776691931709,-73.82382885936575,POINT (-73.82382885936575 40.67776691931709),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LZVu_ti-ne6kZxlj_9a0Cw,2019-08
LZZ_c5JEbWcs_eCJvfqoDQ,1,0,0,0,0,0,0,All disagree,2 vs 1,Unanimous,2 vs 1,Unanimous,2 vs 1,Unanimous,40.6716345663998,-73.91221700285207,POINT (-73.91221700285207 40.6716345663998),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=LZZ_c5JEbWcs_eCJvfqoDQ,2019-11
LZgEM9kA-9TY587tJNxhuw,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.74355537330665,-73.70771886820742,POINT (-73.70771886820742 40.74355537330665),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LZgEM9kA-9TY587tJNxhuw,2019-07
LZhmQKGumZygI-Z-SqgyvA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.7438764101104,-73.97963371241892,POINT (-73.97963371241892 40.7438764101104),Manhattan,https://www.google.com/maps/@?api=1&map_action=pano&pano=LZhmQKGumZygI-Z-SqgyvA,2019-11
LZihowJzC8NDKqPXCxVvJg,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.69480713872591,-73.98322061837537,POINT (-73.98322061837537 40.69480713872591),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=LZihowJzC8NDKqPXCxVvJg,2019-10
LZo_A8O8SsdZs89npNXEAQ,1,0,1,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.68720712651302,-73.84244598652812,POINT (-73.84244598652812 40.68720712651302),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LZo_A8O8SsdZs89npNXEAQ,2020-11
LZs4zbyUKRZbeTfXb8cFsA,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.74657961641613,-73.76602261235745,POINT (-73.76602261235745 40.74657961641613),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LZs4zbyUKRZbeTfXb8cFsA,2019-07
LZw-QB_gIccMgW-ekute9A,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.87399713578936,-73.8638636188007,POINT (-73.8638636188007 40.87399713578936),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=LZw-QB_gIccMgW-ekute9A,2018-08
L_3H2JhqnGqWeDHqvzGctA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.75113713902499,-73.94238778342284,POINT (-73.94238778342284 40.75113713902499),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=L_3H2JhqnGqWeDHqvzGctA,2020-10
L_6eYwoD9C8yQoMsDTzLtA,4,0,4,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.66903486629844,-73.99646202021442,POINT (-73.99646202021442 40.66903486629844),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=L_6eYwoD9C8yQoMsDTzLtA,2019-07
L_U3IiiJWRjeCheklKBxyg,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.84323651297564,-73.82244996012986,POINT (-73.82244996012986 40.84323651297564),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=L_U3IiiJWRjeCheklKBxyg,2018-09
L_VIvZkCqNa_n6OoMHL7dA,2,0,2,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.64555305808746,-73.90982378528145,POINT (-73.90982378528145 40.64555305808746),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=L_VIvZkCqNa_n6OoMHL7dA,2019-08
L__JsmVTG1yi3MIGkx-_9g,0,0,0,0,0,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,Unanimous,2 vs 1,Unanimous,40.84226370332124,-73.83914024613058,POINT (-73.83914024613058 40.84226370332124),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=L__JsmVTG1yi3MIGkx-_9g,2019-11
L__TI_umQ_7StB69NorEwg,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.86967659605191,-73.90628602514657,POINT (-73.90628602514657 40.86967659605191),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=L__TI_umQ_7StB69NorEwg,2019-10
L_c7EH6Yp8S8oX96lKqBRg,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.61679120410694,-74.13315629194054,POINT (-74.13315629194054 40.61679120410694),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=L_c7EH6Yp8S8oX96lKqBRg,2019-10
L_k8PwdKvA6JYKYAqHwyLw,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.72434193690839,-73.80483219899656,POINT (-73.80483219899656 40.72434193690839),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=L_k8PwdKvA6JYKYAqHwyLw,2019-08
L_wSEkkyJSjVcY2R3MU_CQ,0,0,0,0,0,0,0,2 vs 1,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,40.5990316,-73.7491657,POINT (-73.7491657 40.5990316),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=L_wSEkkyJSjVcY2R3MU_CQ,2020-11
L_yLy8LxCi5ZdGUoILgZDQ,1,1,0,0,1,0,0,All disagree,2 vs 1,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,40.74518343417243,-73.8842608685208,POINT (-73.8842608685208 40.74518343417243),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=L_yLy8LxCi5ZdGUoILgZDQ,2019-10
La52DQrbmi3x7ZFtXtyjFA,4,0,4,0,0,0,0,2 vs 1,2 vs 1,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,40.74356445025421,-73.95087883742609,POINT (-73.95087883742609 40.74356445025421),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=La52DQrbmi3x7ZFtXtyjFA,2020-10
La7lHOv4Ez-S_YG8wKB0Kg,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.84336184030552,-73.90147154403068,POINT (-73.90147154403068 40.84336184030552),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=La7lHOv4Ez-S_YG8wKB0Kg,2019-09
LaDDqcHfnHU6Zt1W9YhluA,0,0,0,0,0,0,0,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,40.61163858832829,-74.12306760458715,POINT (-74.12306760458715 40.61163858832829),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=LaDDqcHfnHU6Zt1W9YhluA,2018-05
LaJKpfRg7xL2D2_idQAL2g,0,0,0,0,0,0,0,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,40.63288780031495,-74.08296779503901,POINT (-74.08296779503901 40.63288780031495),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=LaJKpfRg7xL2D2_idQAL2g,2018-05
LaMa0znrmPkukXl0a3_BlQ,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.76106693805446,-73.87385533486938,POINT (-73.87385533486938 40.76106693805446),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LaMa0znrmPkukXl0a3_BlQ,2013-02
LaVuXghCym7eA8mbAUWDcg,0,0,0,0,0,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,2 vs 1,40.65075668259642,-73.97376004192449,POINT (-73.97376004192449 40.65075668259642),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=LaVuXghCym7eA8mbAUWDcg,2020-11
La_a2GPqI9ecOZt0v-OjXQ,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.61955377034717,-74.14753739721993,POINT (-74.14753739721993 40.61955377034717),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=La_a2GPqI9ecOZt0v-OjXQ,2019-10
LabwVKJsxGL5FWwfHEK9QQ,1,0,0,0,0,0,0,All disagree,Unanimous,2 vs 1,2 vs 1,Unanimous,Unanimous,Unanimous,40.67187445494235,-73.77450488822261,POINT (-73.77450488822261 40.67187445494235),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LabwVKJsxGL5FWwfHEK9QQ,2020-10
Lal_-7GVznPBnUCvyWFHrw,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.635860123368,-73.9662608929018,POINT (-73.9662608929018 40.635860123368),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=Lal_-7GVznPBnUCvyWFHrw,2016-11
Lb3rU2t3HFC2NWiZTH5sUA,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.52411140270711,-74.20008217943881,POINT (-74.20008217943881 40.52411140270711),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=Lb3rU2t3HFC2NWiZTH5sUA,2019-09
LbI-jx-RVxz4KHtY7TAx8g,6,0,3,0,0,0,0,2 vs 1,2 vs 1,All disagree,2 vs 1,2 vs 1,Unanimous,Unanimous,40.71576858352075,-73.96447594463238,POINT (-73.96447594463238 40.71576858352075),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=LbI-jx-RVxz4KHtY7TAx8g,2020-11
Lbftp6LZ1lMyHeX7aUAtGQ,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.57640630538575,-74.1282716036704,POINT (-74.1282716036704 40.57640630538575),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=Lbftp6LZ1lMyHeX7aUAtGQ,2018-06
LbumSjT1H3a4EJb1RTYJhg,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.73477244689126,-73.8003107802473,POINT (-73.8003107802473 40.73477244689126),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LbumSjT1H3a4EJb1RTYJhg,2018-08
LbunznTrzY99HftiG2lFxA,1,0,0,0,0,0,0,All disagree,2 vs 1,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,40.5815332745402,-74.09136028756575,POINT (-74.09136028756575 40.5815332745402),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=LbunznTrzY99HftiG2lFxA,2018-08
Lbwi41lRBr-JVN9jRrIoWg,0,0,0,0,0,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,Unanimous,2 vs 1,Unanimous,40.75461341661714,-73.9115566635421,POINT (-73.9115566635421 40.75461341661714),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=Lbwi41lRBr-JVN9jRrIoWg,2020-11
Lc1EuPW2kiE7mWDe6hrVDA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.66295850077845,-73.75711203310502,POINT (-73.75711203310502 40.66295850077845),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=Lc1EuPW2kiE7mWDe6hrVDA,2020-10
Lc1vYFQtyF96E_TTLYgYrA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.83749898318541,-73.82844447057661,POINT (-73.82844447057661 40.83749898318541),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=Lc1vYFQtyF96E_TTLYgYrA,2019-07
Lc52ctiLQvFZjrDNMzvB8Q,0,0,0,0,0,0,0,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,40.52779494309176,-74.23312637891014,POINT (-74.23312637891014 40.52779494309176),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=Lc52ctiLQvFZjrDNMzvB8Q,2019-10
LcFEshV_ttVpuvb8baLZdA,1,0,1,0,0,0,0,2 vs 1,2 vs 1,2 vs 1,Unanimous,2 vs 1,2 vs 1,Unanimous,40.67446104262267,-73.84336625703773,POINT (-73.84336625703773 40.67446104262267),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LcFEshV_ttVpuvb8baLZdA,2020-11
LcXf-GksB6o4ER-sYwPmTg,2,0,2,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.66075998965719,-73.75738657229621,POINT (-73.75738657229621 40.66075998965719),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LcXf-GksB6o4ER-sYwPmTg,2019-07
LcXl1PnHUczKBjOO3JFU3w,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.69541385287551,-73.90807022658825,POINT (-73.90807022658825 40.69541385287551),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=LcXl1PnHUczKBjOO3JFU3w,2019-11
LcYEBimI0U4Bhx9QppyKdw,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.52985081154635,-74.19224830316927,POINT (-74.19224830316927 40.52985081154635),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=LcYEBimI0U4Bhx9QppyKdw,2019-09
Lc_mNMtIvA1nA0MPcQAL8Q,0,0,0,0,0,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,40.73822379311108,-73.92631869838617,POINT (-73.92631869838617 40.73822379311108),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=Lc_mNMtIvA1nA0MPcQAL8Q,2020-11
LcaB7_7cz-DWZ0ECooVoZw,1,0,0,0,0,0,0,All disagree,2 vs 1,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,40.75623400910425,-73.92445462384438,POINT (-73.92445462384438 40.75623400910425),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LcaB7_7cz-DWZ0ECooVoZw,2020-11
LcbTLO1xS1OUKcnb97D3Ag,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.63000318801915,-73.99737783591486,POINT (-73.99737783591486 40.63000318801915),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=LcbTLO1xS1OUKcnb97D3Ag,2019-07
LcdPXiy6xwS2nH1d06-mMA,1,0,1,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.67912175703253,-73.9541741664369,POINT (-73.9541741664369 40.67912175703253),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=LcdPXiy6xwS2nH1d06-mMA,2020-11
LcdvqPczhUCvUcEQCmg7ww,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.71592253828614,-73.75676656925918,POINT (-73.75676656925918 40.71592253828614),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LcdvqPczhUCvUcEQCmg7ww,2019-07
Lce1TBWkA1QjpHQOrFnslQ,3,0,3,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.64078852538065,-73.95042205027299,POINT (-73.95042205027299 40.64078852538065),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=Lce1TBWkA1QjpHQOrFnslQ,2020-11
LcnEPeLo4Sq3wXg2ZjG-LA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.57593594075086,-74.11427497637621,POINT (-74.11427497637621 40.57593594075086),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=LcnEPeLo4Sq3wXg2ZjG-LA,2018-06
LcqeylURWfph6C5inhSeNA,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.82735235125929,-73.89385356721391,POINT (-73.89385356721391 40.82735235125929),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=LcqeylURWfph6C5inhSeNA,2019-09
Ld-_bOZSK6V6ETQKqjriWg,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.65593863483325,-73.91014718265714,POINT (-73.91014718265714 40.65593863483325),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=Ld-_bOZSK6V6ETQKqjriWg,2019-11
LdES8O7I0ctBMqAgdIBqfw,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.8591598,-73.9311533,POINT (-73.9311533 40.8591598),Manhattan,https://www.google.com/maps/@?api=1&map_action=pano&pano=LdES8O7I0ctBMqAgdIBqfw,2019-08
LdHX_rQQ9vzrLgRbMVRtqw,5,1,4,0,1,0,0,2 vs 1,2 vs 1,All disagree,2 vs 1,2 vs 1,Unanimous,Unanimous,40.84665668360918,-73.91310321610965,POINT (-73.91310321610965 40.84665668360918),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=LdHX_rQQ9vzrLgRbMVRtqw,2019-10
LdK2bjphbGwzsa7WrBYX2g,2,0,1,0,0,0,0,All disagree,2 vs 1,All disagree,Unanimous,2 vs 1,Unanimous,Unanimous,40.84780198862094,-73.88608665853789,POINT (-73.88608665853789 40.84780198862094),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=LdK2bjphbGwzsa7WrBYX2g,2019-10
LdR3kUL9tBSy8fIFeburZg,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.70021744848745,-73.81189906399091,POINT (-73.81189906399091 40.70021744848745),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LdR3kUL9tBSy8fIFeburZg,2020-11
LdgYV92PAxQnT0y2Ko9DqQ,2,0,2,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.79576461316846,-73.93274033894988,POINT (-73.93274033894988 40.79576461316846),Manhattan,https://www.google.com/maps/@?api=1&map_action=pano&pano=LdgYV92PAxQnT0y2Ko9DqQ,2019-05
Ldxr1UgxsoCsIn6C29a76A,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.78504627103111,-73.8164046377709,POINT (-73.8164046377709 40.78504627103111),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=Ldxr1UgxsoCsIn6C29a76A,2020-11
Le3eaWSmwzL27Mw4f4jJ2g,1,0,1,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.71049680698891,-73.7870867575978,POINT (-73.7870867575978 40.71049680698891),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=Le3eaWSmwzL27Mw4f4jJ2g,2019-08
LeCby3gKgASGZnJPOA-Kag,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.7464625190655,-73.71259878016569,POINT (-73.71259878016569 40.7464625190655),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LeCby3gKgASGZnJPOA-Kag,2019-07
LeInpXe6mr7_A7gD32BhAg,1,0,1,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.80504295659723,-73.95279046156261,POINT (-73.95279046156261 40.80504295659723),Manhattan,https://www.google.com/maps/@?api=1&map_action=pano&pano=LeInpXe6mr7_A7gD32BhAg,2019-06
LedBdP03eHQ1-pCyIXGnVg,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.72307412686219,-73.81014936136603,POINT (-73.81014936136603 40.72307412686219),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LedBdP03eHQ1-pCyIXGnVg,2019-08
LedsCJJitQN8rqeZD4qCOQ,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.88551053497748,-73.8946964418476,POINT (-73.8946964418476 40.88551053497748),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=LedsCJJitQN8rqeZD4qCOQ,2018-08
LenZTT9yx1HAZFV9SdOusA,5,0,5,0,0,0,0,All disagree,2 vs 1,All disagree,Unanimous,2 vs 1,Unanimous,Unanimous,40.71454691192231,-73.95161222384887,POINT (-73.95161222384887 40.71454691192231),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=LenZTT9yx1HAZFV9SdOusA,2019-07
LetYexAkhLF9_IFt6xnYDQ,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.67713101672085,-73.92281997258029,POINT (-73.92281997258029 40.67713101672085),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=LetYexAkhLF9_IFt6xnYDQ,2019-06
LewsJVtyuGvYeNeqtoIcrA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.77318097189227,-73.7388430213789,POINT (-73.7388430213789 40.77318097189227),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LewsJVtyuGvYeNeqtoIcrA,2019-07
Lf1q6KgXKExwAJX-WvMazw,2,0,2,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.82543088375991,-73.8907231914054,POINT (-73.8907231914054 40.82543088375991),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=Lf1q6KgXKExwAJX-WvMazw,2019-09
Lf2dWLUWF_Una9L9xnXo7Q,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.72168769712232,-73.94137631234292,POINT (-73.94137631234292 40.72168769712232),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=Lf2dWLUWF_Una9L9xnXo7Q,2020-11
Lf4Om1kocloNLNzbPAjjDw,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.86834523609144,-73.88977228003363,POINT (-73.88977228003363 40.86834523609144),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=Lf4Om1kocloNLNzbPAjjDw,2019-08
Lf6aUOCt5J7HGR8nSf3GVA,1,0,1,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.86423846545001,-73.85871444340019,POINT (-73.85871444340019 40.86423846545001),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=Lf6aUOCt5J7HGR8nSf3GVA,2019-10
LfCdSwYK6HclOUkFK8kucA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.72724207534107,-73.7407519438217,POINT (-73.7407519438217 40.72724207534107),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LfCdSwYK6HclOUkFK8kucA,2019-07
LfKe3l-pLSXhbz8N67Kx2g,1,1,0,0,0,0,0,All disagree,All disagree,Unanimous,Unanimous,2 vs 1,Unanimous,2 vs 1,40.64823973596545,-73.84391527644387,POINT (-73.84391527644387 40.64823973596545),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=LfKe3l-pLSXhbz8N67Kx2g,2018-06
LfVsgOZIXMSWFD42_p5jvQ,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.63264517045967,-74.12539972662277,POINT (-74.12539972662277 40.63264517045967),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=LfVsgOZIXMSWFD42_p5jvQ,2019-10
Lf_pha3oOz_zFYp14XwMyw,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.70668554016331,-73.73161015182977,POINT (-73.73161015182977 40.70668554016331),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=Lf_pha3oOz_zFYp14XwMyw,2019-08
